DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON,crime_timestamp,Year,Wildfire Event
231111557,07/27/2023 12:00:00 AM,2023-07-25,241,11,Northeast,1172,1,330,BURGLARY FROM VEHICLE,1302 0344,46,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330.0,,,,1400    ANGELUS                      AV,,34.0841,-118.2694,2023-07-25 02:41:00,2023,1
231813856,07/24/2023 12:00:00 AM,2023-07-24,100,18,Southeast,1841,2,624,BATTERY - SIMPLE ASSAULT,0342 1822 0416 0605,25,F,H,203.0,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,FIGUEROA                     ST,IMPERIAL                     HY,33.931,-118.2826,2023-07-24 01:00:00,2023,1
230412651,09/21/2023 12:00:00 AM,2023-08-02,1350,4,Hollenbeck,469,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,28,F,H,507.0,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,956.0,,,,3400 E  2ND                          ST,,34.0354,-118.1961,2023-08-02 13:50:00,2023,1
232013413,07/29/2023 12:00:00 AM,2023-07-25,2200,20,Olympic,2023,1,330,BURGLARY FROM VEHICLE,1822 0344 1605 0352 1221,43,F,A,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330.0,,,,300 S  KINGSLEY                     DR,,34.069,-118.3029,2023-07-25 22:00:00,2023,1
230511633,07/28/2023 12:00:00 AM,2023-07-22,745,5,Harbor,525,2,354,THEFT OF IDENTITY,0922 0377,34,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,800 W  C                            ST,,33.7722,-118.271,2023-07-22 07:45:00,2023,1
230511516,07/26/2023 12:00:00 AM,2023-07-26,245,5,Harbor,522,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,800 W  I                            ST,,33.7809,-118.2712,2023-07-26 02:45:00,2023,1
230116594,07/23/2023 12:00:00 AM,2023-07-23,2025,1,Central,153,2,625,OTHER ASSAULT,0400,29,M,H,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625.0,,,,5TH                          ST,HILL                         ST,34.0488,-118.2518,2023-07-23 20:25:00,2023,1
231111822,08/03/2023 12:00:00 AM,2023-08-02,1030,11,Northeast,1125,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,1822 0342 1300,55,M,H,101.0,STREET,,,IC,Invest Cont,421.0,,,,1400 N  AVENUE 47,,34.1203,-118.2143,2023-08-02 10:30:00,2023,1
230410738,07/25/2023 12:00:00 AM,2023-07-25,1016,4,Hollenbeck,497,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0325 1309,0,X,X,203.0,OTHER BUSINESS,,,AA,Adult Arrest,341.0,,,,2700 E  OLYMPIC                      BL,,34.0243,-118.2198,2023-07-25 10:16:00,2023,1
230612857,07/23/2023 12:00:00 AM,2023-07-23,250,6,Hollywood,657,1,210,ROBBERY,1822 0342 0334 0354 0432 0218 1300 1310 1309 2023,20,M,H,101.0,STREET,113.0,SIMULATED GUN,IC,Invest Cont,210.0,,,,1000 N  WILTON                       PL,,34.0885,-118.3136,2023-07-23 02:50:00,2023,1
230512422,08/10/2023 12:00:00 AM,2023-07-31,1334,5,Harbor,521,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 0325 0104 2028,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,343.0,,,,1700 N  GAFFEY                       ST,,33.7601,-118.2928,2023-07-31 13:34:00,2023,1
230613029,07/25/2023 12:00:00 AM,2023-07-25,2042,6,Hollywood,646,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1218 2060 0209 2034 0432 0342 0329 1822,48,M,W,101.0,STREET,,,IC,Invest Cont,745.0,,,,SELMA,LAS PALMAS,34.0997,-118.3363,2023-07-25 20:42:00,2023,1
231610899,08/08/2023 12:00:00 AM,2023-08-01,600,16,Foothill,1654,2,354,THEFT OF IDENTITY,1822 0917,59,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,12200    OSBORNE                      PL,,34.2619,-118.3989,2023-08-01 06:00:00,2023,1
230612784,07/21/2023 12:00:00 AM,2023-07-19,1600,6,Hollywood,647,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 2034 2001 1822 0429 0444 0406 1218 2048 0910,30,M,B,910.0,MTA - RED LINE - HOLLYWOOD/VINE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,,,,HOLLYWOOD,VINE,34.1016,-118.3267,2023-07-19 16:00:00,2023,1
230912381,07/30/2023 12:00:00 AM,2023-07-27,1900,9,Van Nuys,943,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,14100    COLLINS                      ST,,34.1739,-118.44,2023-07-27 19:00:00,2023,1
231216258,07/22/2023 12:00:00 AM,2023-07-22,1600,12,77th Street,1239,1,520,VEHICLE - ATTEMPT STOLEN,1822 1609,19,F,H,101.0,STREET,,,IC,Invest Cont,520.0,,,,59TH                         ST,MENLO                        AV,33.9874,-118.2892,2023-07-22 16:00:00,2023,1
230314345,07/30/2023 12:00:00 AM,2023-07-30,1430,3,Southwest,397,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0359 1202 0432,62,F,H,121.0,YARD (RESIDENTIAL/BUSINESS),312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,,,,1300 W  42ND                         ST,,34.0073,-118.298,2023-07-30 14:30:00,2023,1
231713520,08/03/2023 12:00:00 AM,2023-08-02,630,17,Devonshire,1781,2,649,DOCUMENT FORGERY / STOLEN FELONY,0924,0,M,W,203.0,OTHER BUSINESS,,,IC,Invest Cont,649.0,,,,21000    OSBORNE                      ST,,34.233,-118.5907,2023-08-02 06:30:00,2023,1
231111760,08/02/2023 12:00:00 AM,2023-08-01,1930,11,Northeast,1132,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 1822,35,F,H,517.0,MISSIONS/SHELTERS,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,,,,3200    RIVERSIDE                    DR,,34.1143,-118.2695,2023-08-01 19:30:00,2023,1
230410669,07/22/2023 12:00:00 AM,2023-07-20,2000,4,Hollenbeck,456,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,65,M,H,101.0,STREET,,,IC,Invest Cont,420.0,,,,2500    WABASH                       AV,,34.0522,-118.2019,2023-07-20 20:00:00,2023,1
230511282,07/20/2023 12:00:00 AM,2023-07-19,1730,5,Harbor,585,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,19TH,GRAND,33.727,-118.2902,2023-07-19 17:30:00,2023,1
231415596,08/10/2023 12:00:00 AM,2023-08-02,1230,14,Pacific,1453,1,480,BIKE - STOLEN,0344 0397,63,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480.0,,,,13400    BEACH                        AV,,33.9913,-118.4442,2023-08-02 12:30:00,2023,1
231011617,07/23/2023 12:00:00 AM,2023-07-23,200,10,West Valley,1001,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 0942 1259 1281 1822 0416 0906 0371 0417 0446,17,M,H,119.0,"PORCH, RESIDENTIAL",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,,,,TAMPA,ROSCOE,34.2205,-118.5535,2023-07-23 02:00:00,2023,1
231414690,07/24/2023 12:00:00 AM,2023-07-19,1600,14,Pacific,1413,1,520,VEHICLE - ATTEMPT STOLEN,0329 1609,24,F,H,101.0,STREET,,,IC,Invest Cont,520.0,,,,200    3RD                          AV,,33.9985,-118.4776,2023-07-19 16:00:00,2023,1
231912176,07/28/2023 12:00:00 AM,2023-07-27,2215,19,Mission,1917,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,13000    DRONFIELD                    AV,,34.3107,-118.4409,2023-07-27 22:15:00,2023,1
230200946,07/29/2023 12:00:00 AM,2023-07-29,215,2,Rampart,233,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1218 1822 1100 1300 0450 1312 0342 0334 0309 1402,35,M,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,250.0,998.0,,,3RD                          ST,LA FAYETTE,34.0697,-118.2779,2023-07-29 02:15:00,2023,1
230613245,07/30/2023 12:00:00 AM,2023-07-30,525,6,Hollywood,646,1,310,BURGLARY,1602 1607 1822 0216 0342 0209 1601 0329 0382,0,X,X,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310.0,,,,1500 N  CAHUENGA                     BL,,34.098,-118.3295,2023-07-30 05:25:00,2023,1
231914053,09/11/2023 12:00:00 AM,2023-07-29,800,19,Mission,1915,2,354,THEFT OF IDENTITY,0922 0929 0930,84,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,12800    NORRIS                       AV,,34.3028,-118.4532,2023-07-29 08:00:00,2023,1
230214784,07/31/2023 12:00:00 AM,2023-07-31,1240,2,Rampart,292,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0311 1822 0329 1309,0,X,X,301.0,GAS STATION,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740.0,,,,1900 S  HOOVER                       ST,,34.0399,-118.2841,2023-07-31 12:40:00,2023,1
231415743,08/12/2023 12:00:00 AM,2023-07-31,2300,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,28,F,W,212.0,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440.0,,,,600    WORLD                        WY,,33.9429,-118.403,2023-07-31 23:00:00,2023,1
231216507,07/27/2023 12:00:00 AM,2023-07-27,1550,12,77th Street,1213,2,624,BATTERY - SIMPLE ASSAULT,0913 1820 0416 0446 0408,41,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,5500 S  WESTERN                      AV,,33.9923,-118.3089,2023-07-27 15:50:00,2023,1
